probe_id,country,asn,samples,rtt_min,rtt_median,rtt_p95,jitter_iqr,loss_pct,distance_km,min_rtt_ms,inflation
6780,CH,34927,1066,66.99,71.39,72.24,0.29,0.19,3144.8,31.47,2.13
6904,NZ,38064,1080,333.94,344.25,354.05,18.42,0.0,15665.9,156.77,2.13
7117,DE,59645,1077,72.02,73.8,74.59,0.13,0.0,3372.3,33.75,2.13
7135,NL,41887,1074,75.7,78.7,79.65,0.18,0.0,3555.3,35.58,2.13
7152,DE,12437,1074,71.12,71.81,346.86,2.19,0.0,3339.0,33.41,2.13
6494,FR,204092,1077,83.24,87.64,89.42,0.33,0.0,3920.7,39.23,2.12
6581,DE,197540,1074,64.24,68.4,68.69,0.15,0.0,3026.1,30.28,2.12
6854,CH,62371,1076,67.01,68.46,68.89,0.16,0.0,3155.9,31.58,2.12
7036,DE,12306,1080,68.36,70.14,71.06,0.22,0.0,3215.3,32.18,2.12
7081,GB,5459,1077,81.39,82.49,84.51,0.13,0.0,3840.4,38.43,2.12
7098,NZ,133075,1077,333.08,335.49,339.88,0.25,0.0,15666.2,156.77,2.12
7578,AR,52376,1061,292.55,297.78,525.1,1.07,0.66,13784.4,137.94,2.12
7627,NL,216333,1080,73.3,74.69,76.79,0.15,0.0,3457.3,34.6,2.12
7726,NZ,133950,1076,332.45,334.9,343.48,0.42,0.0,15665.4,156.76,2.12
6393,TT,264811,1075,225.64,233.07,238.85,5.47,0.0,10680.3,106.88,2.11
6576,DE,60316,1074,70.51,74.74,75.69,0.16,0.0,3342.3,33.45,2.11
6877,NL,208725,1080,75.05,79.19,80.08,0.1,0.0,3549.6,35.52,2.11
6926,ES,48386,1077,87.23,90.01,92.11,0.13,0.0,4130.0,41.33,2.11
7012,DE,13101,1074,69.02,73.23,80.82,0.26,0.0,3275.9,32.78,2.11
7363,US,174,1074,242.14,247.64,249.36,4.09,0.0,11447.4,114.55,2.11
7482,IT,6517,1065,65.33,68.23,74.64,0.32,0.84,3087.3,30.89,2.11
6761,DE,553,1077,66.96,71.16,72.83,0.22,0.0,3193.7,31.96,2.1
6768,LU,200129,1080,70.79,71.89,72.45,0.09,0.0,3376.0,33.78,2.1
6960,FR,29152,1074,76.28,79.25,81.33,0.15,0.0,3635.4,36.38,2.1
7021,GB,206062,1077,83.06,84.31,86.46,0.25,0.0,3945.6,39.48,2.1
7411,NL,207994,1070,72.56,75.93,77.69,0.15,0.56,3457.3,34.6,2.1
7601,FR,50858,1074,76.57,77.71,79.78,0.16,0.0,3635.6,36.38,2.1
6499,GB,201126,1074,81.65,82.91,84.93,0.17,0.0,3912.7,39.15,2.09
6626,NL,31673,1077,73.77,74.86,76.98,0.12,0.0,3525.8,35.28,2.09
6865,BE,212882,1077,73.72,75.4,77.54,0.19,0.0,3520.6,35.23,2.09
6880,DE,35258,1077,67.81,72.01,73.67,0.17,0.0,3249.9,32.52,2.09
7586,BO,27839,1074,270.19,270.55,303.78,30.82,0.28,12924.6,129.34,2.09
7651,DE,47526,1080,63.08,67.31,68.99,0.17,0.0,3017.4,30.19,2.09
6799,DE,197540,1080,62.92,67.12,68.81,0.18,0.0,3026.2,30.28,2.08
6941,DE,199938,1074,67.63,71.81,73.46,0.19,0.19,3246.9,32.49,2.08
7071,FR,21409,1074,73.36,77.62,78.44,0.16,0.0,3518.9,35.21,2.08
7473,CH,25164,1073,65.6,70.34,71.68,0.57,0.19,3156.6,31.59,2.08
6374,NL,43350,1079,73.22,76.14,77.66,0.29,0.09,3541.7,35.44,2.07
6728,FR,34019,1077,75.2,80.32,80.8,0.15,0.0,3630.5,36.33,2.07
6922,DE,39835,1077,65.8,69.94,70.21,0.1,0.0,3175.1,31.77,2.07
7034,DE,39702,1077,65.59,69.84,70.49,0.22,0.0,3170.6,31.73,2.07
7210,IE,42953,1077,91.61,92.98,94.04,0.22,0.0,4428.3,44.31,2.07
7231,NL,200232,1080,72.75,77.0,78.02,0.25,0.0,3516.1,35.19,2.07
7456,NL,59795,1079,73.39,74.65,75.14,0.14,0.0,3546.9,35.49,2.07
7784,FR,199297,495,81.11,81.31,81.49,0.12,0.0,3920.0,39.23,2.07
6515,GB,201126,1077,79.15,80.32,81.86,0.15,0.0,3848.0,38.51,2.06
6535,DE,209915,1074,69.44,70.15,71.09,0.12,0.0,3371.5,33.74,2.06
6548,DE,12374,1074,64.79,69.04,136.44,0.36,0.09,3139.8,31.42,2.06
6789,DE,44973,1077,63.54,67.72,69.34,0.14,0.0,3083.3,30.85,2.06
7489,DE,12897,1077,66.09,68.66,69.05,0.33,0.0,3207.8,32.1,2.06
7771,DE,62336,1077,66.88,71.15,72.74,0.3,0.0,3249.3,32.52,2.06
6965,IE,1213,1077,88.11,89.21,91.3,0.16,0.0,4294.1,42.97,2.05
7067,FR,203596,1073,74.48,75.6,77.68,0.16,0.09,3635.4,36.38,2.05
7174,GB,48070,1074,79.8,82.61,83.53,0.16,0.0,3885.5,38.88,2.05
7221,US,7752,1077,217.53,223.32,223.64,5.69,0.0,10593.6,106.01,2.05
7383,FR,48732,1078,76.9,78.01,78.88,0.08,0.09,3742.2,37.45,2.05
7033,LU,9008,1080,68.75,71.69,73.27,0.13,0.0,3369.4,33.72,2.04
7490,NL,49544,1074,72.52,76.69,77.65,0.14,0.0,3549.8,35.52,2.04
7522,NL,44949,1077,72.37,75.19,75.38,0.07,0.0,3538.6,35.41,2.04
7590,BE,8368,1077,71.82,76.04,77.65,0.12,0.0,3522.3,35.25,2.04
7666,GB,399728,1074,78.33,79.49,81.66,0.22,0.0,3840.5,38.43,2.04
7769,NL,26954,1077,72.1,73.23,75.32,0.18,0.0,3534.7,35.37,2.04
6446,GB,36236,234,78.43,79.47,80.25,0.21,0.0,3847.6,38.5,2.04
6432,DE,34878,1080,64.89,69.05,70.66,0.17,0.0,3201.5,32.04,2.03
6571,LU,200129,1076,68.56,69.65,70.96,0.08,0.0,3375.9,33.78,2.03
6683,DE,553,1077,63.82,68.02,69.67,0.22,0.0,3144.9,31.47,2.03
6948,GB,207841,1065,78.31,80.29,115.28,0.21,0.47,3845.6,38.48,2.03
7004,DE,34936,1077,68.38,72.7,74.55,0.4,0.0,3372.3,33.75,2.03
7399,LU,2602,1077,68.68,73.29,74.45,0.46,0.0,3387.3,33.9,2.03
7444,NL,8283,1073,71.58,75.76,76.04,0.19,0.0,3528.8,35.31,2.03
7458,LU,57965,1077,68.77,73.01,73.93,0.17,0.0,3384.0,33.86,2.03
7683,NL,38915,1074,69.36,73.55,74.4,0.19,0.0,3419.1,34.21,2.03
7779,NL,8283,1065,71.67,76.0,76.44,0.2,1.11,3534.7,35.37,2.03
7052,US,23483,1077,229.9,230.44,233.86,0.12,0.0,11361.5,113.69,2.02
7317,DE,398485,1077,64.93,67.43,67.68,0.18,0.0,3214.7,32.17,2.02
7445,NL,215605,1074,71.4,75.73,76.66,0.23,0.0,3534.7,35.37,2.02
7725,DE,174,1074,64.78,65.88,66.33,0.09,0.0,3208.3,32.11,2.02
